Wall time,Step,Value
1670953087.6052475,47046,10.814077377319336
1670953107.062047,47063,8.164917945861816
1670953111.6454556,47067,10.808100700378418
1670953130.027789,47083,10.089458465576172
1670953163.2912445,47112,7.922486782073975
1670953209.1236212,47152,11.47510814666748
1670953217.1470242,47159,13.03139877319336
1670953238.9316823,47178,7.324247360229492
1670953383.4312382,47304,7.982921600341797
1670953406.3835423,47324,9.93304443359375
1670953435.2478368,47348,14.447333335876465
1670953562.7938824,47459,11.576410293579102
1670953662.375677,47546,14.066563606262207
1670953736.7121053,47611,8.146071434020996
1670953752.706801,47625,7.1807355880737305
1670953928.784435,47777,8.60401439666748
1670954184.8749492,47999,7.741923809051514
1670954324.9500747,48121,7.92144775390625
1670954402.7679257,48189,10.28586483001709
1670954413.1024365,48198,8.29930305480957
1670954469.3243468,48247,12.835861206054688
1670954629.307167,48385,7.14449405670166
1670954674.085884,48424,8.155792236328125
1670954772.833846,48510,13.037520408630371
1670954916.1304636,48635,8.960443496704102
1670954920.712803,48639,7.085882186889648
1670954983.7279198,48694,13.185159683227539
1670954986.014518,48696,12.894808769226074
1670955010.1586206,48717,10.100748062133789
1670955036.556777,48740,8.8628568649292
1670955156.6088197,48843,13.960237503051758
1670955444.1068606,49093,9.376977920532227
1670955457.8864338,49105,10.78720760345459
1670955526.6862023,49165,11.262153625488281
1670955567.8854456,49201,8.959928512573242
1670955644.6865282,49268,9.131457328796387
1670955698.195126,49314,11.037304878234863
1670955753.0195942,49361,11.949528694152832
1670955892.8751566,49483,9.992676734924316
1670955943.2317417,49527,11.385135650634766
1670956130.9528341,49691,12.229634284973145
1670956143.5441937,49702,8.27694320678711
1670956202.520913,49752,8.549466133117676
1670956318.4753416,49853,9.120484352111816
1670956331.125866,49864,10.766175270080566
1670956442.4522896,49961,11.233234405517578
1670956458.4685779,49975,7.3397955894470215
1670956474.5074072,49989,8.69675064086914
1670956501.0939455,50010,6.484017372131348
1670956557.4511518,50059,13.184027671813965
1670956687.9046714,50171,14.417314529418945
1670956791.9149826,50261,9.519063949584961
1670956862.5213203,50322,8.065454483032227
1670956977.207278,50422,18.287708282470703
1670956997.832882,50440,7.985983371734619
1670957072.4794855,50505,9.638472557067871
1670957179.3414416,50598,9.689295768737793
1670957185.0796478,50603,8.603840827941895
1670957202.2588959,50618,10.984384536743164
1670957226.9142582,50639,11.365939140319824
1670957294.6244183,50697,10.556666374206543
1670957314.1396794,50714,8.996480941772461
1670957357.8093889,50752,6.682740688323975
1670957368.1380038,50761,11.3258638381958
1670957370.411214,50763,8.304445266723633
1670957434.6440108,50819,12.096098899841309
1670957526.4550688,50899,9.304244041442871
1670957641.3957517,50999,6.681883335113525
1670957678.2180667,51030,12.959697723388672
1670957751.5620072,51094,9.242701530456543
1670958182.4077013,51468,6.943940162658691
1670958332.6199033,51599,12.062430381774902
1670958333.7824209,51600,12.563237190246582
1670958561.3685808,51797,6.883773326873779
1670958714.219842,51930,7.308111190795898
1670958721.1877067,51936,8.723807334899902
1670958737.5479703,51950,8.979217529296875
1670958761.6340866,51971,10.474353790283203
1670958809.7504692,52013,7.793728828430176
1670959059.2177825,52229,9.89904499053955
1670959098.1719482,52263,7.45104455947876
1670959138.8657238,52297,6.72899866104126
1670959202.0638735,52352,7.957952976226807
1670959215.8533952,52364,11.988875389099121
1670959241.0796337,52386,8.03436279296875
1670959256.0470328,52399,10.837814331054688
1670959416.8567376,52539,8.119730949401855
1670959426.0219724,52547,9.947040557861328
1670959533.626637,52641,11.668120384216309
1670959562.2572653,52666,6.658487319946289
1670959908.0713024,52967,14.12466049194336
1670960020.3405638,53065,7.3631439208984375
1670960032.9415734,53076,10.993804931640625
1670960039.8442144,53082,9.35072135925293
1670960238.882009,53254,11.335393905639648
1670960650.9807506,53612,8.549389839172363
1670960663.581718,53623,8.37447452545166
1670960732.3529327,53683,7.288876056671143
1670960877.6821692,53810,8.06123161315918
1670960909.722239,53838,7.22596549987793
1670961076.3604662,53982,9.181731224060059
1670961143.9181738,54041,9.399934768676758
1670961265.5593874,54147,7.022271156311035
1670961402.1590858,54265,10.974268913269043
1670961623.7022521,54458,13.233118057250977
1670961774.4576478,54588,9.412015914916992
1670961779.0436296,54592,9.008647918701172
1670961793.9465656,54605,10.590140342712402
1670961978.3451226,54766,11.10098934173584
1670962229.9581685,54985,7.943855285644531
1670962321.4883792,55065,9.884490966796875
1670962337.464744,55079,7.5770063400268555
1670962384.3726172,55120,5.1990156173706055
1670962391.2486854,55126,7.898270606994629
1670962416.3587153,55148,8.272876739501953
1670962426.6782517,55157,10.875795364379883
1670962545.9387887,55261,8.22812271118164
1670962566.544314,55279,10.602871894836426
1670962668.7136018,55367,11.934897422790527
1670962824.3603134,55499,8.220987319946289
1670962919.9947565,55580,7.748830318450928
1670962923.375933,55583,9.054159164428711
1670962926.8043916,55586,10.514963150024414
1670962950.7826405,55607,6.878198146820068
1670962955.347562,55611,6.3159894943237305
1670962975.8700454,55629,8.063105583190918
1670963010.092376,55659,12.552337646484375
1670963077.250301,55718,7.435572147369385
1670963250.5461195,55870,5.120913982391357
1670963379.9771316,55982,7.513132572174072
1670963413.0709136,56011,8.579195976257324
1670963459.933639,56052,8.103358268737793
1670963551.2531679,56132,9.348806381225586
1670963592.3459911,56168,11.732193946838379
1670963640.3862896,56210,7.9648756980896
1670963717.1552749,56274,9.358057975769043
1670963735.4017267,56290,7.877686977386475
1670963736.5341504,56291,9.362688064575195
1670963768.6751657,56319,8.979833602905273
1670963949.8370295,56477,8.49401569366455
1670963954.4003649,56481,7.906646728515625
1670963961.2745636,56487,12.787198066711426
1670964277.8756325,56761,7.428577899932861
1670964313.142639,56791,13.715351104736328
1670964315.4434383,56793,9.1160888671875
1670964474.720504,56932,10.025124549865723
1670964505.764774,56959,6.299320697784424
1670964628.2858243,57066,7.794496536254883
1670964898.7591572,57301,7.805091381072998
1670965027.7652419,57412,5.6659040451049805
1670965072.6259904,57451,9.341329574584961
1670965110.9265072,57484,7.943750858306885
1670965229.242495,57585,11.29281234741211
1670965240.857965,57595,11.69239330291748
1670965454.5540626,57781,7.976706027984619
1670965468.669785,57792,8.235023498535156
1670965590.163658,57898,10.56742000579834
1670965642.7264547,57944,10.308673858642578
1670965667.9023561,57966,9.098539352416992
1670965681.6681771,57978,8.119206428527832
1670965901.107494,58170,9.505977630615234
1670966127.836346,58367,8.060809135437012
1670966162.187948,58397,9.705853462219238
1670966171.34415,58405,12.683737754821777
1670966219.4259348,58447,7.949296951293945
1670966308.7792716,58525,8.034546852111816
1670966413.513443,58615,9.709028244018555
1670966459.4908085,58655,11.882996559143066
1670966545.4404302,58730,8.741392135620117
1670966586.6282403,58766,10.533857345581055
1670966700.1615725,58865,10.749275207519531
1670966922.1293225,59057,11.835535049438477
1670967169.910671,59272,10.367371559143066
1670967247.816869,59340,10.958403587341309
1670967413.8398716,59485,8.522296905517578
1670967493.4408379,59553,8.045331001281738
1670967495.7223961,59555,8.865589141845703
1670967653.696555,59693,11.124463081359863
1670967889.594039,59898,12.922431945800781
1670967975.0203831,59972,6.137495040893555
1670968008.4879375,60001,9.865970611572266
1670968023.3671684,60014,8.85014820098877
1670968150.5116985,60125,8.359803199768066
1670968212.8659244,60179,9.2935152053833
1670968286.1307228,60243,7.419834136962891
1670968328.4695294,60280,9.025599479675293
1670968501.255221,60431,7.419243812561035
1670969107.8583298,60958,8.559947967529297
1670969362.552469,61178,11.56783676147461
1670969409.5429223,61219,5.312729358673096
1670969600.8458192,61386,8.692193031311035
1670969611.151953,61395,9.931062698364258
1670969614.565175,61398,9.180849075317383
1670969745.4574845,61511,10.437019348144531
1670969865.8222277,61616,8.659117698669434
1670969916.235085,61660,10.26203727722168
1670969990.623681,61725,9.360159873962402
1670970010.0915015,61742,8.003945350646973
1670970085.6209977,61808,10.910902976989746
1670970196.2093961,61904,7.9291605949401855
1670970198.884502,61906,14.2012357711792
1670970239.3436391,61941,10.1788911819458
1670970271.4284062,61969,6.808708190917969
1670970295.4881816,61990,8.473288536071777
1670970296.638834,61991,6.958525657653809
1670970366.4702413,62052,5.913895130157471
1670970399.7022414,62081,8.747422218322754
1670970649.1014245,62297,9.061624526977539
1670970695.994727,62338,7.938080787658691
1670970702.838297,62344,6.868047714233398
1670970750.8743079,62386,7.226628303527832
1670970866.4509075,62487,7.447693347930908
1670970948.2892516,62558,9.180816650390625
1670970950.6020164,62560,7.534064292907715
1670971103.1182702,62693,11.80662727355957
1670971249.1128182,62820,10.360877990722656
1670971267.0682523,62835,8.593027114868164
1670971308.3595774,62871,12.914302825927734
1670971335.8703766,62895,10.575934410095215
1670971419.591165,62968,7.895373821258545
1670971537.7790349,63071,9.440596580505371
1670971628.2289963,63150,11.376940727233887
1670971640.8481908,63161,7.423939228057861
1670971667.1463866,63184,13.222482681274414
1670971743.091071,63248,6.962629795074463
1670972111.8512852,63568,8.822206497192383
1670972173.7044852,63622,7.428964614868164
1670972248.3403654,63687,6.240633487701416
1670972276.977894,63712,6.909360408782959
1670972351.5851283,63777,7.97241735458374
1670972462.6149065,63873,11.312775611877441
1670972499.3325138,63905,7.75477933883667
1670972571.5037618,63968,6.355223655700684
1670972712.1956835,64091,7.432292461395264
1670972754.4295294,64128,9.721890449523926
1670973045.4653707,64381,8.34175968170166
1670973182.95636,64499,9.13264274597168
1670973296.2903562,64598,10.38591194152832
1670973331.7344422,64629,9.722149848937988
1670973636.9689004,64894,8.50554370880127
1670973675.9293394,64928,6.500998497009277
1670973698.8174808,64948,11.808510780334473
1670973986.300145,65199,8.461226463317871
1670974132.307108,65325,7.002096176147461
1670974186.188344,65372,4.610279083251953
1670974237.783937,65417,6.6951775550842285
1670974270.0167427,65445,10.40228271484375
1670974273.445962,65448,9.158459663391113
1670974361.6652744,65525,9.654350280761719
1670974377.6723711,65539,8.078006744384766
1670974401.8637376,65558,8.688672065734863
1670974492.17674,65637,7.54723596572876
1670974545.9815085,65684,7.431055068969727
1670974589.579183,65722,8.30904483795166
1670974626.9158068,65753,10.919523239135742
1670974640.691336,65765,8.850296020507812
1670974703.6463056,65820,9.597588539123535
1670974727.7421932,65841,7.775585174560547
1670974747.2748609,65858,6.0244855880737305
1670974833.2539706,65933,10.425721168518066
1670974840.123835,65939,14.035124778747559
1670974859.5621157,65956,11.461877822875977
1670974895.0915756,65987,10.849794387817383
1670975027.7222302,66103,8.660727500915527
1670975039.2100792,66113,11.188678741455078
1670975138.2564797,66198,5.58457088470459
1670975152.0296144,66210,9.243053436279297
1670975174.94896,66230,8.320381164550781
1670975190.9907107,66244,8.127503395080566
1670975245.9617512,66292,6.335422039031982
1670975494.4920523,66509,6.330046653747559
1670975638.3754926,66633,7.568047523498535
1670975660.167282,66652,9.574451446533203
1670975674.222241,66664,8.67976188659668
1670975692.5354683,66680,8.886669158935547
1670975694.8347623,66682,8.730621337890625
1670975711.9636188,66697,7.005146503448486
1670975760.057106,66739,9.524113655090332
1670975763.4954932,66742,13.467659950256348
1670975807.9522345,66780,9.831586837768555
1670976163.77335,67090,8.069380760192871
1670976271.710319,67183,8.111332893371582
1670976333.5265422,67237,9.381394386291504
1670976336.9675882,67240,8.398585319519043
1670976383.964681,67281,5.542904376983643
1670976504.3797143,67386,8.601801872253418
1670976528.458765,67407,6.961529731750488
1670976565.141256,67439,9.060693740844727
1670976647.7095518,67511,7.1204400062561035
1670976661.4363656,67523,8.151729583740234
1670976662.5899043,67524,7.145833492279053
1670976769.6586337,67616,7.09595251083374
